Sensor Log File flight-s1 flight-s1-7@a.com 104 Hz plugin 300075 base 200600,,,,,,,,,
RECORD,TYPE,DATE,TIME,arx, ary, arz, grx, gry, grz
3049,1,11/17/15,18:52:16,0.056606,-0.704892,1.133449,-0.382286,-0.071038,0.356071
3050,1,11/17/15,18:52:16,-0.199409,-0.629925,0.902721,-0.371756,-0.073656,0.285499
3051,1,11/17/15,18:52:16,-0.228663,-1.127531,0.750051,-0.34342,-0.065982,0.310845
3052,1,11/17/15,18:52:16,-0.356139,-1.274208,0.584208,-0.288901,-0.062085,0.293107
3053,1,11/17/15,18:52:16,-0.511024,-1.276574,0.582648,-0.236144,-0.070489,0.26318
3054,1,11/17/15,18:52:16,-0.682929,-1.371962,0.557498,-0.187277,-0.084249,0.27249
3055,1,11/17/15,18:52:16,-0.789019,-1.479108,0.506007,-0.142484,-0.099196,0.285297
3056,1,11/17/15,18:52:16,-0.918879,-1.516641,0.46704,-0.099992,-0.111949,0.284004
3057,1,11/17/15,18:52:16,-1.121425,-1.559644,0.393015,-0.058196,-0.12017,0.283704
3058,1,11/17/15,18:52:16,-1.4872,-1.083286,0.324906,-0.028084,-0.127529,0.263916
3059,1,11/17/15,18:52:16,-1.70123,-0.842809,0.318734,-0.049101,-0.166579,0.231656
3060,1,11/17/15,18:52:16,-1.787153,-1.024878,0.31955,-0.02774,-0.16314,0.335448
3061,1,11/17/15,18:52:16,-2.006745,-1.221618,0.324174,0.025726,-0.167548,0.341094
3062,1,11/17/15,18:52:16,-1.926659,-1.518511,0.372206,0.084161,-0.153865,0.308741
3063,1,11/17/15,18:52:16,-2.035811,-1.840496,0.426053,0.128708,-0.15215,0.244453
3064,1,11/17/15,18:52:16,-2.209215,-2.084269,0.489516,0.162068,-0.154804,0.109137
3065,1,11/17/15,18:52:16,-2.40115,-2.319419,0.529228,0.19893,-0.163762,-0.025852
3066,1,11/17/15,18:52:16,-2.53673,-2.214856,0.720735,0.221878,-0.177853,-0.168344
3067,1,11/17/15,18:52:16,-2.399544,-2.185073,1.048459,0.228908,-0.191686,-0.298143
3068,1,11/17/15,18:52:16,-2.30314,-1.92401,1.340018,0.211756,-0.190501,-0.40187
3069,1,11/17/15,18:52:16,-2.14362,-1.588547,1.516602,0.186042,-0.194883,-0.42271
3070,1,11/17/15,18:52:16,-1.744813,-0.722501,1.345047,0.149919,-0.188915,-0.411395
3071,1,11/17/15,18:52:16,-1.308139,0.042702,0.974347,0.108192,-0.155265,-0.329088
3072,1,11/17/15,18:52:16,-0.85978,0.836532,0.651562,0.050706,-0.103549,-0.23827
3073,1,11/17/15,18:52:16,-0.534173,1.312955,0.466359,-0.020063,-0.00721,-0.10584
3074,1,11/17/15,18:52:16,-0.936875,1.16455,0.088433,-0.103042,0.099252,0.00353
3075,1,11/17/15,18:52:16,-1.237494,1.018621,-0.622944,-0.181316,0.158375,0.035188
3076,1,11/17/15,18:52:16,-2.368592,0.778654,-0.618796,-0.239015,0.140633,0.021516
3077,1,11/17/15,18:52:16,-2.873921,0.716772,-0.060127,-0.288353,0.100139,0.00231
3078,1,11/17/15,18:52:16,-2.696435,0.534226,0.682179,-0.31599,0.047395,0.048531
3079,1,11/17/15,18:52:16,0.964344,2.931581,1.433798,-0.314821,0.055557,0.076891
3080,1,11/17/15,18:52:16,-0.937796,4.6929,0.465664,-0.397804,0.195299,0.026123
3081,1,11/17/15,18:52:16,-0.08008,3.654359,-0.957984,-0.649371,0.336471,0.046983
3082,1,11/17/15,18:52:16,1.415897,1.659514,-0.99917,-0.899851,0.414336,0.140486
3083,1,11/17/15,18:52:16,2.451725,3.445703,-0.910387,-1.136859,0.470771,-0.312091
3084,1,11/17/15,18:52:16,3.332498,5.662539,-0.566366,-1.343367,0.572996,-0.643127
3085,1,11/17/15,18:52:16,1.817901,5.951876,-1.291848,-1.422147,0.694467,-0.551913
3086,1,11/17/15,18:52:16,2.332094,5.393686,-4.525527,-1.442689,0.64832,-0.35543
3087,1,11/17/15,18:52:16,3.003403,2.701303,-1.547304,-1.501979,0.576133,-0.167013
3088,1,11/17/15,18:52:16,3.763317,1.211783,1.855361,-1.463304,0.439133,-0.119115
3089,1,11/17/15,18:52:16,3.993615,0.120125,3.757249,-1.284843,0.242999,-0.230803
3090,1,11/17/15,18:52:16,3.97158,-0.540655,5.950834,-0.941237,0.044409,-0.283414
3091,1,11/17/15,18:52:16,4.418069,-1.622334,5.914452,-0.605509,-0.201777,-0.328374
3092,1,11/17/15,18:52:16,3.655447,-2.607291,4.76181,-0.332089,-0.358855,-0.325534
3093,1,11/17/15,18:52:16,3.834214,-2.530478,2.466718,-0.128367,-0.45488,-0.145989
3094,1,11/17/15,18:52:16,3.521329,-2.358126,-0.00308,-0.066281,-0.478361,0.036715
3095,1,11/17/15,18:52:16,2.614568,-1.403604,-2.23878,-0.095147,-0.449069,0.080323
3096,1,11/17/15,18:52:16,1.999585,-0.341591,-4.289536,-0.182473,-0.396677,0.035804
3097,1,11/17/15,18:52:16,1.373568,0.288488,-4.981168,-0.275117,-0.268683,0.06218
3098,1,11/17/15,18:52:16,0.423871,0.384282,-4.371182,-0.33868,-0.159856,-0.043429
3099,1,11/17/15,18:52:16,0.408548,0.037414,-3.204509,-0.261901,-0.03401,0.061709
3100,1,11/17/15,18:52:16,0.481811,-0.332835,-2.177455,-0.084164,0.123203,0.183764
3101,1,11/17/15,18:52:16,0.412096,0.373568,-1.410308,0.124063,0.204058,0.114688
3102,1,11/17/15,18:52:16,0.365795,0.689898,-0.862656,0.326446,0.287717,0.030933
3103,1,11/17/15,18:52:16,0.148799,1.205714,-0.690811,0.481063,0.332049,-0.057676
3104,1,11/17/15,18:52:16,0.461899,0.510478,-0.618592,0.578744,0.418858,-0.015952
3105,1,11/17/15,18:52:16,0.47526,0.185009,-0.697892,0.595542,0.480819,-0.047785
3106,1,11/17/15,18:52:16,0.548874,-0.179675,-0.543339,0.556856,0.542337,-0.124089
3107,1,11/17/15,18:52:16,0.507656,-0.490016,-0.640356,0.514979,0.588136,-0.087695
3108,1,11/17/15,18:52:16,0.582023,-0.549379,-0.42847,0.464293,0.601038,-0.091298
3109,1,11/17/15,18:52:16,0.600166,-0.897131,-0.37804,0.434845,0.617203,-0.071071
3110,1,11/17/15,18:52:16,0.504253,-0.972388,-0.338226,0.424128,0.60171,-0.026697
3111,1,11/17/15,18:52:17,0.468026,-0.972908,-0.250598,0.40815,0.555776,-0.010105
3112,1,11/17/15,18:52:17,0.47087,-1.082365,-0.19346,0.405118,0.522915,0.020339
3113,1,11/17/15,18:52:17,0.24191,-0.760582,-0.139339,0.409857,0.495609,-0.005299
3114,1,11/17/15,18:52:17,0.138621,-0.918914,-0.171599,0.423933,0.482486,0.01163
3115,1,11/17/15,18:52:17,0.12418,-0.899346,-0.06588,0.412312,0.457,0.014867
3116,1,11/17/15,18:52:17,-0.232098,-0.906598,0.096318,0.367407,0.425924,-0.048751
3117,1,11/17/15,18:52:17,-0.384835,-0.733762,0.29774,0.307241,0.380525,-0.064442
3118,1,11/17/15,18:52:17,-0.573528,-0.727013,0.453918,0.240114,0.337235,-0.037048
3119,1,11/17/15,18:52:17,-0.641978,-0.716514,0.635783,0.168409,0.292748,0.002458
3120,1,11/17/15,18:52:17,-0.746551,-0.637532,0.643135,0.092488,0.252373,0.010642
3121,1,11/17/15,18:52:17,-0.862159,-0.648726,0.544713,0.028307,0.224739,0.023254
3122,1,11/17/15,18:52:17,-0.904328,-0.747144,0.425962,-0.025472,0.203588,0.068977
3123,1,11/17/15,18:52:17,-1.107681,-0.701443,0.325647,-0.069888,0.175201,0.059918
3124,1,11/17/15,18:52:17,-1.277094,-0.486339,0.340362,-0.106459,0.145616,0.050553
3125,1,11/17/15,18:52:17,-1.392945,-0.51853,0.354733,-0.122814,0.142585,0.098502
3126,1,11/17/15,18:52:17,-1.572108,-0.504804,0.36705,-0.119119,0.139776,0.138069
3127,1,11/17/15,18:52:17,-1.737399,-0.520476,0.326563,-0.117449,0.129089,0.148134
3128,1,11/17/15,18:52:17,-1.844168,-0.487291,0.242295,-0.108718,0.140469,0.172264
3129,1,11/17/15,18:52:17,-1.938941,-0.81642,0.118343,-0.09582,0.163473,0.198238
3130,1,11/17/15,18:52:17,-2.110683,-1.252223,-0.042479,-0.091909,0.196995,0.154097
3131,1,11/17/15,18:52:17,-2.275922,-1.641094,-0.280148,-0.095122,0.237451,0.018807
3132,1,11/17/15,18:52:17,-2.391439,-1.791121,-0.573931,-0.098705,0.293614,-0.170413
3133,1,11/17/15,18:52:17,-2.394736,-2.070951,-0.939225,-0.102567,0.377143,-0.270024
3134,1,11/17/15,18:52:17,-2.350702,-2.129593,-1.554932,-0.09696,0.47313,-0.364666
3135,1,11/17/15,18:52:17,-2.208735,-1.780557,-2.154476,-0.081076,0.545702,-0.488912
3136,1,11/17/15,18:52:17,-1.706984,-1.148489,-2.613533,-0.040836,0.594266,-0.528518
3137,1,11/17/15,18:52:17,-0.853521,-0.243922,-2.508043,0.008557,0.594007,-0.414695
3138,1,11/17/15,18:52:17,-0.148174,0.391417,-1.806384,0.050187,0.542106,-0.189048
3139,1,11/17/15,18:52:17,0.186862,0.623824,-0.652049,0.07992,0.462293,0.018723
3140,1,11/17/15,18:52:17,0.388542,0.84503,1.030543,0.102301,0.337617,0.160449
3141,1,11/17/15,18:52:17,-1.045363,1.058467,2.917667,0.132442,0.196579,0.073379
3142,1,11/17/15,18:52:17,-2.871959,0.737169,3.91816,0.142265,0.172753,-0.037449
3143,1,11/17/15,18:52:17,-3.29697,0.661268,2.936515,0.151256,0.208217,-0.091952
3144,1,11/17/15,18:52:17,-3.062791,1.188649,1.25736,0.159008,0.263722,-0.136018
3145,1,11/17/15,18:52:17,-1.126333,2.821817,-1.121494,0.19898,0.282394,-0.036504
3146,1,11/17/15,18:52:17,-0.072376,5.292291,-2.198858,0.321805,0.1458,0.192541
3147,1,11/17/15,18:52:17,-1.639414,5.564983,0.242724,0.604452,0.118407,0.238924
3148,1,11/17/15,18:52:17,0.674963,3.225755,0.527546,0.976113,0.177455,0.428019
3149,1,11/17/15,18:52:17,0.377252,1.026491,1.378223,1.166903,0.081128,0.099649
3150,1,11/17/15,18:52:17,2.849835,2.259273,-1.480164,1.195075,-0.135194,-0.393885
3151,1,11/17/15,18:52:17,2.858805,3.779015,-2.738354,1.08993,-0.206266,-0.460121
3152,1,11/17/15,18:52:17,3.167412,4.327658,0.648633,1.073918,-0.151129,-0.43392
3153,1,11/17/15,18:52:17,2.934462,3.783688,2.590884,1.235431,-0.061449,-0.479903
3154,1,11/17/15,18:52:17,4.03362,1.629417,1.287708,1.422614,0.058328,-0.350566
3155,1,11/17/15,18:52:17,4.423265,-0.127312,-1.006422,1.429388,0.196803,-0.287272
3156,1,11/17/15,18:52:17,4.284779,-1.674156,-2.812803,1.270555,0.403473,-0.284504
3157,1,11/17/15,18:52:17,3.844242,-2.590121,-3.530872,0.99852,0.620066,-0.282528
3158,1,11/17/15,18:52:17,3.672235,-2.742689,-3.189381,0.699044,0.809548,-0.334794
3159,1,11/17/15,18:52:17,3.655699,-2.19062,-1.780019,0.464737,0.924615,-0.306903
3160,1,11/17/15,18:52:17,3.279879,-1.60098,0.189713,0.344674,0.948016,-0.172101
3161,1,11/17/15,18:52:17,2.66033,-0.630025,1.820757,0.337349,0.8881,-0.065753
3162,1,11/17/15,18:52:17,2.363181,0.302025,2.713815,0.423465,0.769869,0.087494
3163,1,11/17/15,18:52:17,2.656275,0.36515,3.258718,0.540742,0.619891,0.233473
3164,1,11/17/15,18:52:17,2.027739,0.785709,3.874826,0.608965,0.446803,0.314679
3165,1,11/17/15,18:52:17,1.730774,0.942844,3.800438,0.573298,0.281563,0.341139
3166,1,11/17/15,18:52:17,1.63937,0.635624,3.282482,0.457526,0.143811,0.501513
3167,1,11/17/15,18:52:17,1.585677,0.739904,2.709106,0.272823,0.003085,0.43513
3168,1,11/17/15,18:52:17,1.06128,1.403075,2.13281,0.029231,-0.126875,0.284367
3169,1,11/17/15,18:52:17,1.106079,1.415036,1.679632,-0.212099,-0.261373,0.221702
3170,1,11/17/15,18:52:17,0.958708,1.106312,1.03281,-0.407049,-0.353421,0.167171
3171,1,11/17/15,18:52:17,0.977115,0.602847,0.794534,-0.568219,-0.436244,0.132621
3172,1,11/17/15,18:52:17,0.718641,0.592568,0.406535,-0.64128,-0.499431,0.049629
3173,1,11/17/15,18:52:17,0.80461,0.092261,0.181907,-0.658282,-0.557842,0.068783
3174,1,11/17/15,18:52:17,0.59093,-0.328796,0.34644,-0.640599,-0.581236,0.144172
3175,1,11/17/15,18:52:17,0.582757,-0.528446,0.37816,-0.598005,-0.583971,0.165723
3176,1,11/17/15,18:52:17,0.247328,-0.358222,0.42584,-0.564318,-0.589434,0.194545
3177,1,11/17/15,18:52:17,0.416418,-0.833344,0.387942,-0.547328,-0.579859,0.29531
3178,1,11/17/15,18:52:17,0.257011,-0.791483,0.34591,-0.525315,-0.569027,0.332043
3179,1,11/17/15,18:52:17,0.178192,-0.903177,0.519006,-0.49946,-0.557262,0.339521
3180,1,11/17/15,18:52:17,-0.101631,-0.583658,0.496731,-0.461762,-0.55115,0.32918
3181,1,11/17/15,18:52:17,-0.297704,-0.462425,0.576184,-0.434642,-0.556591,0.299243
3182,1,11/17/15,18:52:17,-0.418922,-0.515533,0.65615,-0.390159,-0.545478,0.299425
3183,1,11/17/15,18:52:17,-0.600735,-0.479107,0.71911,-0.331104,-0.532022,0.26862
3184,1,11/17/15,18:52:17,-0.751579,-0.406584,0.584584,-0.26055,-0.521353,0.249121
3185,1,11/17/15,18:52:17,-0.913539,-0.467376,0.455973,-0.202304,-0.512394,0.242628
3186,1,11/17/15,18:52:17,-0.986527,-0.736225,0.346824,-0.156076,-0.504991,0.238185
3187,1,11/17/15,18:52:17,-1.179512,-0.712105,0.256222,-0.097751,-0.499181,0.247417
3188,1,11/17/15,18:52:17,-1.229229,-0.791938,0.079678,-0.049813,-0.491831,0.267538
3189,1,11/17/15,18:52:17,-1.322346,-0.89298,-0.071068,-0.011421,-0.48864,0.296352
3190,1,11/17/15,18:52:17,-1.422125,-0.905226,-0.172006,0.017541,-0.493542,0.2963
3191,1,11/17/15,18:52:17,-1.586521,-0.800117,-0.167064,0.050547,-0.501233,0.291565
3192,1,11/17/15,18:52:17,-1.645101,-0.848778,-0.120521,0.094799,-0.504767,0.333347
3193,1,11/17/15,18:52:17,-1.725332,-0.838746,-0.031054,0.125176,-0.517739,0.333993
3194,1,11/17/15,18:52:17,-1.80141,-0.863015,0.007453,0.157032,-0.529813,0.354724
3195,1,11/17/15,18:52:17,-1.913625,-0.824218,0.053988,0.192693,-0.537631,0.358114
3196,1,11/17/15,18:52:17,-2.081894,-0.78117,0.13311,0.216138,-0.55512,0.343443
3197,1,11/17/15,18:52:17,-2.142511,-0.942938,0.162865,0.238106,-0.578395,0.345326
3198,1,11/17/15,18:52:17,-2.240466,-1.257241,0.21573,0.259272,-0.610915,0.288855
3199,1,11/17/15,18:52:17,-2.397048,-1.489172,0.545751,0.277252,-0.650726,0.193305
3200,1,11/17/15,18:52:17,-2.462208,-1.818405,0.954012,0.294227,-0.691348,0.092019
3201,1,11/17/15,18:52:17,-2.476644,-2.019882,1.275066,0.310446,-0.724922,0.010811
3202,1,11/17/15,18:52:17,-2.360483,-2.082184,1.421873,0.315055,-0.747356,-0.076729
3203,1,11/17/15,18:52:17,-2.125699,-1.868044,1.575909,0.295473,-0.745596,-0.171502
3204,1,11/17/15,18:52:17,-1.63331,-1.387632,1.500737,0.247906,-0.706764,-0.223511
3205,1,11/17/15,18:52:17,-1.199059,-0.661924,0.779141,0.180203,-0.620524,-0.233313
3206,1,11/17/15,18:52:17,-0.773719,-0.156891,-0.110627,0.104993,-0.487126,-0.156318
3207,1,11/17/15,18:52:17,0.336814,0.264377,-0.955772,0.00821,-0.294945,-0.063771
3208,1,11/17/15,18:52:17,0.128469,0.259847,-2.065689,-0.116165,-0.043635,-0.033624
3209,1,11/17/15,18:52:17,-1.44154,-0.228251,-3.104172,-0.236969,0.160613,-0.087222
3210,1,11/17/15,18:52:17,-2.389788,-0.664472,-3.298321,-0.302927,0.240292,-0.150039
3211,1,11/17/15,18:52:17,-2.599818,-0.798139,-2.632858,-0.318616,0.276141,-0.172513
3212,1,11/17/15,18:52:17,-2.834917,-0.639724,-1.242898,-0.330126,0.314369,-0.188744
3213,1,11/17/15,18:52:17,-2.431596,-0.5557,0.533388,-0.35553,0.332831,-0.208976
3214,1,11/17/15,18:52:17,0.2906,1.003427,1.636944,-0.352596,0.411037,-0.204151
3215,1,11/17/15,18:52:18,-2.16101,2.206814,0.901331,-0.417549,0.548834,-0.210983
3216,1,11/17/15,18:52:18,0.425846,2.633557,0.268251,-0.631004,0.622299,-0.191631
3217,1,11/17/15,18:52:18,0.947335,2.14431,0.400874,-0.948387,0.70188,-0.402202
3218,1,11/17/15,18:52:18,2.713243,3.464419,-0.614266,-1.262138,0.82894,-0.617567
3219,1,11/17/15,18:52:18,3.033664,5.494752,-2.265255,-1.49547,0.995232,-0.721509
3220,1,11/17/15,18:52:18,0.874717,6.444695,-4.390812,-1.644156,1.094271,-0.70688
3221,1,11/17/15,18:52:18,0.852494,5.107663,-3.726059,-1.759679,0.957252,-0.470597
3222,1,11/17/15,18:52:18,2.256869,3.546811,0.278288,-1.744138,0.81999,-0.093907
3223,1,11/17/15,18:52:18,2.85649,3.271407,3.805309,-1.603173,0.654828,-0.116919
3224,1,11/17/15,18:52:18,3.587838,2.317164,6.55303,-1.291462,0.479979,-0.176048
3225,1,11/17/15,18:52:18,4.356418,1.611362,7.849075,-0.817749,0.331044,-0.241014
3226,1,11/17/15,18:52:18,4.610908,0.611482,6.269891,-0.332052,0.213818,-0.244114
3227,1,11/17/15,18:52:18,4.4737,-0.552468,4.108201,0.033154,0.101479,-0.183853
3228,1,11/17/15,18:52:18,4.490236,-2.085838,1.998671,0.271825,-0.034416,-0.070046
3229,1,11/17/15,18:52:18,3.952437,-2.913041,0.013122,0.349792,-0.183048,-0.095721
3230,1,11/17/15,18:52:18,3.182099,-3.20877,-1.839798,0.312917,-0.319742,-0.134955
3231,1,11/17/15,18:52:18,2.498501,-3.044519,-2.894839,0.226326,-0.375569,-0.086272
3232,1,11/17/15,18:52:18,1.620632,-2.02487,-3.145941,0.093122,-0.42038,-0.136458
3233,1,11/17/15,18:52:18,1.266528,-1.230744,-2.885165,-0.051924,-0.428997,-0.123495
3234,1,11/17/15,18:52:18,0.77353,-0.976902,-1.809599,-0.203077,-0.427596,-0.103674
3235,1,11/17/15,18:52:18,0.213973,-0.360292,-0.879701,-0.258542,-0.431059,-0.154709
3236,1,11/17/15,18:52:18,0.412092,0.254456,-0.464561,-0.23146,-0.412021,-0.152979
3237,1,11/17/15,18:52:18,0.146024,1.139257,-0.365629,-0.172784,-0.344298,-0.177136
3238,1,11/17/15,18:52:18,-0.019764,2.282024,-0.613655,-0.097187,-0.261918,-0.192675
3239,1,11/17/15,18:52:18,0.300226,1.896986,-1.315179,-0.001328,-0.100941,0.00587
3240,1,11/17/15,18:52:18,0.591803,0.991939,-2.066568,0.093744,0.088113,0.104591
3241,1,11/17/15,18:52:18,0.721756,0.36647,-2.490176,0.15367,0.23485,0.023403
3242,1,11/17/15,18:52:18,0.611583,0.023721,-2.576442,0.204535,0.367914,-0.067785
3243,1,11/17/15,18:52:18,0.701517,-0.440691,-2.352595,0.246149,0.467789,-0.077454
3244,1,11/17/15,18:52:18,0.589501,-0.598163,-1.87015,0.2941,0.53284,-0.058966
3245,1,11/17/15,18:52:18,0.596468,-0.656871,-1.329799,0.340681,0.555745,-0.061205
3246,1,11/17/15,18:52:18,0.604306,-0.682888,-0.811484,0.375971,0.56297,-0.03613
3247,1,11/17/15,18:52:18,0.676176,-0.811806,-0.466814,0.407601,0.558829,-0.004607
3248,1,11/17/15,18:52:18,0.575985,-0.658353,-0.176291,0.429154,0.52377,-0.04226
3249,1,11/17/15,18:52:18,0.567825,-0.531773,-0.099355,0.447357,0.491932,-0.050109
3250,1,11/17/15,18:52:18,0.462558,-0.183816,-0.079845,0.44734,0.46337,-0.074035
3251,1,11/17/15,18:52:18,0.360379,-0.14057,-0.135863,0.429125,0.448562,-0.061017
3252,1,11/17/15,18:52:18,0.077139,-0.161604,-0.174288,0.379826,0.419817,-0.06602
3253,1,11/17/15,18:52:18,0.039097,-0.007366,-0.278405,0.324821,0.391327,-0.026864
3254,1,11/17/15,18:52:18,-0.035033,-0.078253,-0.247198,0.254123,0.359247,0.036906
3255,1,11/17/15,18:52:18,-0.325425,0.228612,-0.155133,0.161094,0.317591,-0.048699
3256,1,11/17/15,18:52:18,-0.286344,0.13965,-0.171309,0.090045,0.293052,0.033833
3257,1,11/17/15,18:52:18,-0.289003,-0.106722,-0.254975,0.026564,0.280256,0.081053
3258,1,11/17/15,18:52:18,-0.305182,-0.276951,-0.297848,-0.021837,0.277483,0.068297
3259,1,11/17/15,18:52:18,-0.465591,-0.132998,-0.293248,-0.040654,0.289034,0.047622
3260,1,11/17/15,18:52:18,-0.471233,-0.179677,-0.339658,-0.042152,0.317203,0.080406
3261,1,11/17/15,18:52:18,-0.490743,-0.322244,-0.42714,-0.036457,0.357133,0.13146
3262,1,11/17/15,18:52:18,-0.497386,-0.332175,-0.42511,-0.035751,0.386184,0.159146
3263,1,11/17/15,18:52:18,-0.614368,-0.28623,-0.420742,-0.036689,0.423785,0.185656
3264,1,11/17/15,18:52:18,-0.597053,-0.382576,-0.496078,-0.02746,0.470539,0.178758
3265,1,11/17/15,18:52:18,-0.73123,-0.12033,-0.463873,-0.021598,0.514501,0.120196
3266,1,11/17/15,18:52:18,-0.818713,-0.065767,-0.503402,-0.004912,0.570435,0.175045
3267,1,11/17/15,18:52:18,-0.875241,-0.112575,-0.502566,0.007626,0.638912,0.225311
3268,1,11/17/15,18:52:18,-0.920201,-0.408473,-0.500977,-0.01219,0.69086,0.252103
3269,1,11/17/15,18:52:18,-1.03533,-0.065625,-0.5841,-0.060606,0.728936,0.218047
3270,1,11/17/15,18:52:18,-1.084891,-0.373843,-0.632248,-0.092072,0.80113,0.318323
3271,1,11/17/15,18:52:18,-1.03136,-0.586988,-0.679988,-0.132001,0.858457,0.325094
3272,1,11/17/15,18:52:18,-1.047216,-0.659419,-0.618929,-0.184369,0.896418,0.272334
3273,1,11/17/15,18:52:18,-1.100189,-0.679957,-0.449151,-0.230416,0.937995,0.272707
3274,1,11/17/15,18:52:18,-1.098408,-0.918525,-0.317017,-0.273356,0.986747,0.283138
3275,1,11/17/15,18:52:18,-1.195515,-1.070534,-0.326768,-0.323045,1.030219,0.254554
3276,1,11/17/15,18:52:18,-1.322554,-1.061585,-0.45834,-0.373268,1.08272,0.215052
3277,1,11/17/15,18:52:18,-1.401018,-1.035456,-0.515433,-0.415381,1.143246,0.186564
3278,1,11/17/15,18:52:18,-1.458416,-0.966274,-0.547594,-0.450591,1.196269,0.162845
3279,1,11/17/15,18:52:18,-1.534962,-0.915085,-0.529288,-0.480911,1.246419,0.124227
3280,1,11/17/15,18:52:18,-1.595134,-0.814587,-0.504533,-0.502605,1.286913,0.082008
3281,1,11/17/15,18:52:18,-1.602549,-0.791041,-0.601269,-0.508249,1.318484,0.043892
3282,1,11/17/15,18:52:18,-1.60413,-0.579326,-0.689067,-0.493934,1.333392,0.015659
3283,1,11/17/15,18:52:18,-1.54737,-0.318638,-0.704252,-0.465099,1.326286,0.000059
3284,1,11/17/15,18:52:18,-1.510948,-0.103491,-0.597022,-0.426869,1.309092,-0.00265
3285,1,11/17/15,18:52:18,-1.463338,0.076812,-0.538985,-0.387844,1.279007,-0.011293
3286,1,11/17/15,18:52:18,-1.548906,0.264605,-0.562769,-0.341872,1.252911,-0.033611
3287,1,11/17/15,18:52:18,-1.660269,0.324548,-0.507521,-0.295264,1.228238,-0.051204
3288,1,11/17/15,18:52:18,-1.827556,0.464555,-0.652931,-0.259928,1.206744,-0.060505
3289,1,11/17/15,18:52:18,-1.610955,0.535491,-0.78427,-0.219912,1.200599,-0.047463
3290,1,11/17/15,18:52:18,-0.71317,0.972965,-0.638511,-0.171331,1.174731,-0.039345
3291,1,11/17/15,18:52:18,1.450291,2.622645,0.137585,-0.096081,1.107361,0.009679
3292,1,11/17/15,18:52:18,0.852752,3.269846,2.710355,0.05268,0.975464,0.119561
3293,1,11/17/15,18:52:18,0.587387,2.338218,5.553653,0.236045,0.87584,0.079786
3294,1,11/17/15,18:52:18,0.304624,1.357812,3.695184,0.488567,0.78684,-0.254035
3295,1,11/17/15,18:52:18,2.08712,1.625495,0.420617,0.750453,0.677339,-0.354625
3296,1,11/17/15,18:52:18,2.442274,3.113566,0.024421,0.986203,0.494956,-0.280094
3297,1,11/17/15,18:52:18,1.280124,3.433724,2.071391,1.162994,0.338664,-0.104034
3298,1,11/17/15,18:52:18,0.630657,2.337601,2.061286,1.26237,0.31087,0.020811
3299,1,11/17/15,18:52:18,0.730187,0.879112,0.161729,1.284688,0.364462,-0.000407
3300,1,11/17/15,18:52:18,0.902945,-0.131749,-1.466063,1.227632,0.442234,-0.147459
3301,1,11/17/15,18:52:18,0.786627,-0.638949,-2.917612,1.08193,0.513212,-0.332912
3302,1,11/17/15,18:52:18,0.711316,-0.803359,-3.809909,0.859432,0.584282,-0.374805
3303,1,11/17/15,18:52:18,0.657246,-0.801066,-3.762616,0.616302,0.684886,-0.338744
3304,1,11/17/15,18:52:18,0.925709,-0.828802,-3.024696,0.40979,0.80498,-0.243636
3305,1,11/17/15,18:52:18,0.939349,-0.632917,-2.005934,0.267978,0.930347,-0.145165
3306,1,11/17/15,18:52:18,0.999372,-0.358247,-0.828729,0.170583,1.025505,-0.11878
3307,1,11/17/15,18:52:18,1.081603,-0.433105,0.151913,0.138436,1.133331,-0.039252
3308,1,11/17/15,18:52:18,1.035811,-0.733137,0.736358,0.174657,1.228973,0.054365
3309,1,11/17/15,18:52:18,0.897535,-0.703116,0.890271,0.233349,1.288461,0.006545
3310,1,11/17/15,18:52:18,0.903956,-0.53748,0.83393,0.291356,1.320767,-0.044358
3311,1,11/17/15,18:52:18,0.855218,-0.344774,0.771964,0.33704,1.36926,0.011237
3312,1,11/17/15,18:52:18,0.78364,-0.242535,0.83225,0.353594,1.414006,0.058319
3313,1,11/17/15,18:52:18,0.845652,-0.136976,0.908511,0.340697,1.465176,0.099692
3314,1,11/17/15,18:52:18,0.803352,0.142561,1.042508,0.304331,1.51164,0.115694
3315,1,11/17/15,18:52:18,0.972421,0.239707,1.237568,0.25679,1.547973,0.132236
3316,1,11/17/15,18:52:18,1.023853,0.184192,1.405109,0.213426,1.583583,0.159279
3317,1,11/17/15,18:52:18,1.076163,0.119923,1.45175,0.172897,1.605632,0.154978
3318,1,11/17/15,18:52:18,1.076867,0.03942,1.453486,0.135343,1.608993,0.140848
3319,1,11/17/15,18:52:18,1.093565,-0.095822,1.381937,0.102025,1.609404,0.13045
3320,1,11/17/15,18:52:19,0.931107,-0.136998,1.494813,0.073818,1.597493,0.096652
3321,1,11/17/15,18:52:19,0.840687,-0.179985,1.633838,0.044397,1.572788,0.083183
3322,1,11/17/15,18:52:19,0.737484,-0.299228,1.828169,0.017983,1.541509,0.071949
3323,1,11/17/15,18:52:19,0.579881,-0.321691,2.047297,-0.004402,1.484415,0.050834
3324,1,11/17/15,18:52:19,0.455909,-0.265924,2.286699,-0.036116,1.403217,0.034491
3325,1,11/17/15,18:52:19,0.380035,-0.340339,2.377646,-0.072141,1.306159,0.03783
3326,1,11/17/15,18:52:19,0.138279,-0.066556,2.463704,-0.10279,1.196071,0.026833
